vax05_pos_metabo_feature	mz	rtime	mz.min	mz.max	ave_CV
row539_160.0345_84	160.034463654216	84.7081783026555	160.033921209425	160.035234608924	0.226690934326
row540_160.1163_11	160.116278259257	11.3455221140971	160.115704161785	160.116707443681	0.386654515172
row541_160.1333_500	160.133271205009	500.076719815379	160.132861902814	160.133728771468	0.533625642999
row542_160.9682_64	160.968151821529	64.5779305810755	160.966259718994	160.969092283836	0.355630638311
row543_160.9837_282	160.983734549228	282.338522855047	160.982264516449	160.985129534221	0.516926079701
row544_161.0185_78	161.018535537543	78.8425936682246	161.018210813187	161.020449154094	0.215588355246
row545_161.0576_116	161.057572999732	116.247757767547	161.056805733301	161.060167352907	0.177752349766
row546_161.0811_328	161.081092284063	328.559095288546	161.080607001537	161.082513832603	0.658218504756
row547_161.0962_555	161.096151111902	555.720957838962	161.095743066386	161.097118710669	0.348069380677
row548_161.1107_505	161.110725323185	505.296041521098	161.110116455857	161.111276216547	0.549664883378
row549_161.1325_529	161.132543349085	529.880306418105	161.128603934951	161.133882393598	0.5558706045
row550_162.0486_94	162.048611915186	94.6973062598151	162.044005352401	162.052341700555	0.413638032049
row551_162.1126_97	162.112555496804	97.7962898412212	162.112076614168	162.115604803797	0.178755984529
row552_163.0569_129	163.056917473139	129.341961158181	163.053564073953	163.058494872918	0.511575811351
row553_163.0753_26	163.075313967117	26.0814495069482	163.074946265744	163.075800995211	0.326677171881
row554_163.1118_514	163.111844939403	514.562385074481	163.111266592975	163.116189607354	0.559977350908
row555_163.1231_469	163.123090724432	469.003048908718	163.122656188551	163.124171902929	0.532220858278
row556_163.1329_306	163.132935961033	306.789975424181	163.132382001974	163.134761840506	0.778234665958
row557_163.1482_16	163.148163047213	16.1220269458369	163.147714747912	163.1492518232	0.609335848648
row558_163.1482_496	163.148236271169	496.006446727294	163.147703212958	163.148850572234	0.576993598285
row559_163.5635_121	163.563531579329	121.252631233772	163.560726051763	163.566132899432	0.268916262064
row560_163.562_481	163.562035244498	481.690262210978	163.560537506497	163.563271618083	0.64923342323
row561_163.9998_278	163.999803293204	278.060350045438	163.996516979178	164.002078376375	0.874739152582
row562_164.0294_80	164.02942723442	80.8020601734643	164.027961466072	164.030964196491	0.210005885732
row563_164.0669_123	164.066882549381	123.137958833661	164.066589982826	164.071904657368	0.207168226337
row564_164.0669_524	164.066922754194	524.037145746104	164.066872449586	164.067026540143	0.0541554755252
row565_164.1072_452	164.107189670136	452.83068886311	164.106725824964	164.107797763627	0.749287222431
row566_164.9092_72	164.909241554674	72.5403486587912	164.906789324065	164.911597843013	0.141175053117
row567_164.9206_192	164.920577116628	192.284388407211	164.918814746643	164.922456452278	0.332103063986
row568_164.93_142	164.930048625012	142.140684127364	164.928298057705	164.931369341048	0.174700969761
row569_164.9975_114	164.997492030322	114.527192383223	164.992002259535	164.999086748533	0.780982258458
row570_165.0524_146	165.052351217123	146.233213355227	165.047982206891	165.058885835002	0.13064816668
row571_165.0677_123	165.067701509612	123.158650360805	165.067231914722	165.070537153265	0.204435838286
row572_165.0681_513	165.068085590993	513.973012073068	165.067440782082	165.070621558186	0.139522942582
row573_165.1274_519	165.127435056532	519.554517087587	165.126826252951	165.129475307478	0.483143509838
row574_165.924_121	165.923951197774	121.989698389971	165.92347556636	165.925134300284	0.287036325849
row575_165.983_287	165.983048123767	287.46958238694	165.982523506783	165.984574943624	1.03268360562
row576_165.9943_433	165.994256010938	433.77426051613	165.992672916267	165.994766777715	0.461301785141
row577_166.0261_155	166.026089872981	155.532562562958	166.02207097357	166.029225129336	0.37707253049
row578_166.0646_126	166.064594563227	126.411316819321	166.064043828094	166.067209166868	0.211228672544
row579_166.0646_508	166.064598837882	508.962803661305	166.064161065871	166.064786469686	0.0829928453723
row580_166.0864_85	166.086389624125	85.6541159066379	166.083498596136	166.087470219033	0.0800318534633
row581_166.5265_131	166.526529826028	131.922758250593	166.522309204604	166.528392358107	0.792725397453
row582_166.5737_122	166.573661631702	122.779016683923	166.571136673687	166.576271174372	0.136592131986
row583_166.9906_432	166.990556270002	432.169647533954	166.986033910036	166.991387344998	0.872795278426
row584_167.0129_139	167.012857989903	139.467315222074	167.012427679968	167.013088959252	0.236650559314
row585_167.0131_419	167.013053166291	419.337987372601	167.012957904909	167.013116364391	0.13967567525
row586_167.0703_585	167.070333405701	585.003269803882	167.06973521276	167.071470124051	0.483017669217
row587_167.0883_94	167.088283679095	94.5332862840926	167.080583323489	167.091445326161	0.14112977405
row588_167.1431_566	167.143119378497	566.598451975351	167.14254327496	167.144586064185	0.33702542169
row589_167.9219_123	167.921940821392	123.923861460633	167.920064342518	167.922294560133	0.277536786608
row590_167.9773_311	167.977289399681	311.601946174719	167.976784694539	167.979200232139	0.139752157982
row591_167.9985_405	167.998508156388	405.079728290812	167.997985226795	167.999952107664	0.805642537151
row592_168.0163_229	168.016269946239	229.213974499768	168.015851449092	168.01893639639	0.265318305698
row593_168.4837_473	168.483717583422	473.506707564288	168.482074076742	168.485870152273	0.453310525037
row594_168.9806_320	168.980588370656	320.75533824049	168.980055769581	168.981999844522	0.476653789945
row595_168.9933_273	168.993337697357	273.520115834056	168.992776202551	168.994696011415	0.964769579787
row596_169.0171_173	169.017058145894	173.8685348517	169.016534956482	169.017549295564	0.849943393893
row597_169.0357_119	169.035726093715	119.285368821309	169.035127998692	169.038430412987	0.181334832677
row598_169.0459_169	169.045864322284	169.898379968738	169.0455840055	169.046340313846	0.52615139152
row599_169.0583_113	169.058289869901	113.145062137912	169.054582787695	169.061402040266	0.102379228426
row600_169.0949_144	169.094933963816	144.810185689532	169.094102917214	169.098431885132	0.634820818807
row601_169.1223_23	169.122342091374	23.9114673137711	169.122095602893	169.122543980094	0.0851926718407
row602_169.1588_17	169.158803154384	17.7234693894934	169.158309114213	169.159366776319	0.681274134184
row603_169.1588_290	169.158784485116	290.992553712034	169.15838053534	169.159060999698	0.546591427601
row604_169.1588_534	169.158815629394	534.975646987656	169.158229530675	169.159526049257	0.577100308152
row605_169.5452_125	169.545195555339	125.184817030844	169.541806956614	169.548148545312	0.313520768477
row606_169.9978_321	169.997752788937	321.614316354505	169.99613314768	169.999848071501	0.276338320816
row607_170.0408_132	170.040803337503	132.593885745356	170.032351488483	170.044303016671	0.389914082896
row608_170.0466_123	170.046552657479	123.7605256468	170.045824439849	170.04978402938	0.36115626435
row609_170.154_467	170.154021262379	467.142943765374	170.153341784119	170.155880318592	0.879495662572
row610_170.4694_295	170.469433678423	295.109927368043	170.468641819703	170.47070429086	0.897734438141
row611_170.5441_125	170.544077917476	125.903067666182	170.543782534727	170.545473941329	0.307011319465
row612_170.961_210	170.9609905765	210.917889216345	170.960354527623	170.962414815625	0.57424450543
row613_171.0346_241	171.034619568586	241.599745279641	171.03409566184	171.034953991901	0.386045215261
row614_171.0432_122	171.043180172897	122.891261836291	171.04202558236	171.043712969237	0.530913698338
row615_171.0765_119	171.076525291813	119.92675801562	171.076072269904	171.079129192509	0.0776630831857
row616_171.0765_503	171.076546773506	503.986053707743	171.076059728139	171.076689659248	0.50104939775
row617_171.099_399	171.099026543619	399.843441675779	171.098367005784	171.10258650615	0.964647200838
row618_171.1379_31	171.137917566402	31.1678038314306	171.137425724474	171.138261407301	0.0720848004294
row619_171.1492_234	171.149230074747	234.854754922543	171.148692382549	171.15035998378	0.827853827757
row620_171.5523_143	171.552335005371	143.854712576652	171.547077381333	171.555024783411	0.216889728189
row621_171.9796_306	171.979564988472	306.371785611448	171.974034942285	171.983214872737	0.457210461661
row622_171.9929_309	171.992947063021	309.259495780886	171.992621643738	171.994785818758	0.477184750251
row623_172.0968_308	172.0967895301	308.538510068911	172.09645783198	172.097630885239	0.725216764455
row624_172.1026_492	172.102634020387	492.101523450437	172.102433136226	172.103086833407	0.571364779432
row625_172.1332_405	172.133171261461	405.789202778125	172.132800086703	172.13366829569	0.944371949005
row626_172.1465_9	172.146538702944	9.94263724510284	172.146258312915	172.146952801855	0.284084473664
row627_172.1465_464	172.14645705956	464.167588416065	172.14583907488	172.146992980046	0.672417474849
row628_172.1525_262	172.152527845886	262.357018423596	172.152107774795	172.153923277318	0.756431547799
row629_172.1695_534	172.169543544631	534.369713556318	172.169254576938	172.170905725321	0.214725734295
row630_172.9765_314	172.976542963407	314.70112572341	172.974714464428	172.977561746828	0.619103639117
row631_172.9965_317	172.996507997696	317.37170547104	172.996225501443	172.99730973455	0.275914879879
row632_173.0303_475	173.030287721966	475.787250734481	173.029767862744	173.030523286079	0.494259778787
row633_173.0673_121	173.067294877301	121.159856297086	173.065319863133	173.069053013063	0.265767449211
row634_173.1148_69	173.114750276898	69.2611518311647	173.114424878672	173.117296013777	1.14226128235
row635_173.1285_77	173.12854221621	77.9768238188087	173.127980463434	173.130737939174	0.133316783496
row636_173.1729_22	173.172932989862	22.1079612625912	173.170578435416	173.173897855557	0.17889658657
row637_174.0137_79	174.0136832303	79.5592659745455	174.011760961699	174.016080612545	0.261007587604
row638_174.0819_147	174.081886466132	147.445723538668	174.079749040286	174.083090387711	0.259319779869
row639_174.5623_152	174.562320151198	152.062874916324	174.559097071892	174.563958208098	0.202132495977
row640_174.938_73	174.938041454787	73.2746611023948	174.937692841016	174.94042007707	0.217213039277
row641_174.9765_319	174.976526879348	319.171384142549	174.975927619255	174.977059254816	0.616830365035
row642_174.992_549	174.992042650953	549.438664098722	174.991547351661	174.993872097932	0.223051706343
row643_175.034_86	175.033954815962	86.3344835415064	175.031101737553	175.03515577824	0.188224011725
row644_175.0731_118	175.073061730285	118.276168949926	175.072444592613	175.076196675756	0.212427238405
row645_175.0901_296	175.090078198352	296.598912378717	175.089453343343	175.091299755723	0.830925313555
row646_175.1118_554	175.111762893104	554.252258840379	175.111269273892	175.113117125699	0.691707858429
row647_175.1191_131	175.119074168692	131.652238431915	175.11849348204	175.121992748836	0.192494741561
row648_175.1311_10	175.131138794583	10.79837687066	175.130744770806	175.131349598478	0.0532402827707
row649_176.0294_70	176.029420540307	70.8818449697683	176.029067376967	176.032183767374	0.138434341015
row650_176.0674_115	176.067360701023	115.958398087279	176.063605112332	176.071440357141	0.425937327087
row651_176.0933_495	176.093349857156	495.350509619621	176.09198383871	176.094205136458	0.527430786304
row652_176.1224_125	176.122440716081	125.961286365301	176.121967249187	176.125221813833	0.151818912424
row653_176.1435_484	176.143456870512	484.301113193391	176.142945798011	176.14504711055	0.796378133662
row654_176.9528_241	176.952785951013	241.163701914908	176.95116196571	176.954538106031	0.680107106072
row655_176.9719_325	176.971933690465	325.289569452821	176.971667117536	176.973038782238	0.310908443355
row656_176.9874_521	176.987415035051	521.850930102878	176.984067875053	176.992640548406	0.745483489555
row657_177.0248_107	177.024801032313	107.10771273576	177.023167124897	177.027115532694	0.266593859668
row658_177.0546_543	177.054609557843	543.849667212333	177.054261299879	177.056717520723	0.728710116448
row659_177.0612_130	177.061156799085	130.690284487549	177.060524378612	177.062781803889	0.339976946422
row660_177.073_403	177.07297639524	403.263223095905	177.072318548515	177.073553403699	0.383081807604
row661_177.1023_122	177.102349936191	122.433154241733	177.09908661526	177.108030508745	0.452856348028
row662_177.1121_13	177.112105812147	13.2151029118575	177.111461311619	177.112680178092	0.457365786982
row663_177.1485_12	177.148494679935	12.9462617745555	177.147835987798	177.148959446016	0.588819514568
row664_177.1486_462	177.148606807237	462.007479036821	177.147299848979	177.149055298548	0.680261089984
row665_177.1639_496	177.163876776743	496.437524387643	177.163329572126	177.165377008648	0.767018614775
row666_177.5342_150	177.53416225702	150.264186402033	177.533501635447	177.53532606693	0.399116907384
row667_177.9853_286	177.985317222789	286.186574709957	177.983300535542	177.986033130471	0.488599739532
row668_177.9961_120	177.996141047831	120.5912828438	177.99485338502	177.996763319055	0.351376263932
row669_178.0358_146	178.035817751343	146.410249688681	178.035001870217	178.039356575569	0.399141976185
row670_178.0588_128	178.058820668325	128.013368901362	178.056935671977	178.062532117981	0.281017555738
row671_178.0944_126	178.094356740753	126.203764750841	178.093543947664	178.095739528613	0.564635688244
row672_178.1591_11	178.159075534066	11.7329121903342	178.15882522166	178.159562719538	0.313364029812
row673_178.1591_420	178.159114388953	420.899989302607	178.158754297167	178.159735132208	0.551427072233
row674_178.9908_232	178.990768992078	232.388312133224	178.990347396712	178.992435686145	1.13185335358
row675_179.054_123	179.053975734636	123.611565228398	179.053591434044	179.05553476513	0.242693272783
row676_179.054_497	179.053965625635	497.754412954316	179.053763264041	179.054468356439	0.166836931565
row677_179.0638_463	179.063825627848	463.924609844523	179.063260771923	179.065307006993	1.06428756996
row678_179.0702_12	179.070211825084	12.1418985470946	179.069602953306	179.070910692746	0.336436233999
row679_179.0915_299	179.091544818772	299.897268725645	179.089626619781	179.093120725009	0.795593327008
row680_179.1067_212	179.106714395254	212.678479858895	179.106087212662	179.1078136135	0.663883418701
row681_179.1264_460	179.126359224579	460.475083333837	179.125407767503	179.128319207856	0.703264523969
row682_179.1431_395	179.14308874516	395.099429855053	179.142757416375	179.144574907522	0.618301834311
row683_179.933_113	179.933025905141	113.357773792118	179.929482587819	179.934161569067	0.713851517558
row684_179.9911_428	179.991119938191	428.372487112068	179.989685288099	179.99830433698	0.809635320386
row685_180.0219_473	180.021893782977	473.574029033148	180.021660197186	180.022903518235	0.320179924489
row686_180.0445_145	180.044541627173	145.665906134739	180.04393821646	180.045221811608	0.428090784433
row687_180.0446_513	180.04457053231	513.450863360876	180.044077535378	180.045901881965	0.688324620415
row688_180.067_473	180.067038877529	473.622293276423	180.06537229233	180.068085187079	0.802405712547
row689_180.1019_524	180.101935260166	524.7786705795	180.100198128399	180.102643753237	0.491693933877
row690_180.1363_525	180.136268259857	525.556229268286	180.133414173717	180.139287751729	0.990946044478
row691_180.1465_40	180.146482609992	40.389388182683	180.145528350245	180.147265914591	0.26223894122
row692_180.1465_425	180.146493721881	425.6532057823	180.145084998984	180.147280621128	0.362463778133
row693_180.9039_146	180.903920341061	146.26163832775	180.901136219145	180.905793779883	0.355883664581
row694_180.9506_448	180.950557673758	448.505071343652	180.950249144705	180.95099516078	0.310374270284
row695_180.9899_31	180.989879987126	31.8225184696602	180.98954261048	180.990144300182	0.189914149073
row696_180.99_337	180.990026300058	337.307887334606	180.989512008122	180.991294214576	0.49190878804
row697_181.0145_268	181.014454091836	268.752457743559	181.014120238617	181.016076676102	0.964135860752
row698_181.0281_121	181.028134050078	121.097825144455	181.024674873441	181.029955579935	0.363755491018
row699_181.0382_132	181.038247457448	132.189341262319	181.0357477953	181.042609083207	0.332157196004
row700_181.0479_510	181.047875614126	510.719611459025	181.047285176534	181.051956427322	0.20928124114
row701_181.0598_488	181.059780103655	488.628868690962	181.058270413419	181.060926984937	0.597845861892
row702_181.0861_470	181.086063609712	470.441123439093	181.085424516582	181.088397464836	0.764609225922
row703_181.1224_459	181.122434920327	459.749281688171	181.121811022507	181.124590517265	0.489190274415
row704_181.1588_318	181.158843029784	318.649922988062	181.15820302427	181.159227345042	0.516724817719
row705_181.1588_537	181.158812483337	537.762695691317	181.15820617178	181.159952548509	0.562860438727
row706_181.9302_115	181.930184514372	115.361001391472	181.929535090831	181.930822788611	0.720611772269
row707_181.9779_435	181.977901163293	435.804690520513	181.977322767779	181.978518519529	0.749594460535
row708_181.9884_28	181.988401975388	28.3023586799856	181.988238509654	181.988508053156	0.099748726662
row709_181.9885_331	181.988479413511	331.623133891426	181.987875573932	181.99008964308	0.245533387361
row710_182.0178_233	182.017840211499	233.834949810047	182.017284913342	182.019214472627	0.831297985389
row711_182.0331_124	182.033080247735	124.491020019569	182.032591112308	182.034457211297	0.231262414614
row712_182.0754_182	182.075368843382	182.793301482691	182.074657302892	182.077033114719	0.780732918699
row713_182.0813_583	182.081275306614	583.706472651246	182.080463047994	182.081734950768	0.253907731018
row714_182.1177_142	182.117716700465	142.849855683485	182.117082785154	182.119503573124	0.648759153229
row715_182.1541_15	182.154068154153	15.449471833525	182.153432225588	182.154652357129	0.498289333602
row716_182.154_438	182.153963270288	438.90354941884	182.15158034716	182.155528751238	0.16125890028
row717_182.1905_411	182.190489142403	411.334005162031	182.190047398021	182.190891195019	0.383276210376
row718_182.9852_34	182.985163029335	34.0360679368134	182.98497247601	182.985593321505	0.181913728887
row719_182.9852_327	182.985209213683	327.074168546594	182.984820673277	182.987270486927	0.811140603914
row720_183.0801_555	183.080129889756	555.96925080371	183.077218054052	183.08245277171	0.21123123891
row721_183.138_558	183.137969621544	558.640977223274	183.137544128777	183.140185353166	0.342708864729
row722_183.1744_534	183.174399687488	534.975128536086	183.173625166472	183.174959511282	0.383317299878
row723_183.9272_115	183.927184728234	115.472621327679	183.925276919375	183.928689878462	0.817450838991
row724_183.9449_134	183.94490135956	134.285586175799	183.940050837234	183.946576807636	0.245837511183
row725_183.9651_196	183.965118296849	196.778379158708	183.964648224404	183.967564620757	0.430959993873
row726_183.9746_144	183.974602135185	144.184500977985	183.974319368169	183.97627802903	0.166548698207
row727_183.989_31	183.988967174077	31.3286108904259	183.988757290315	183.98910536716	0.20183079426
row728_183.989_337	183.989043868796	337.484054481552	183.988287031192	183.990317902279	0.710363373809
row729_184.0157_341	184.015673040628	341.004306218366	184.009513611371	184.019058597635	0.852819805427
row730_184.0302_123	184.030215632968	123.232284760038	184.029966237019	184.031937296251	0.207703676241
row731_184.0373_126	184.037282202837	126.547648444683	184.036633442025	184.039415965704	0.358113676974
row732_184.0375_512	184.037540014327	512.361180894301	184.036726520651	184.040896739023	0.313649140579
row733_184.0733_38	184.073253391441	38.2835963220008	184.072127432927	184.076079350253	0.288145771986
row734_184.0728_577	184.072763376905	577.402481884102	184.070398150244	184.075768486485	0.12599745998
row735_184.0825_66	184.082460409581	66.7263122366302	184.080108120374	184.086467115736	0.490598979899
row736_184.0839_577	184.083872537933	577.248284770019	184.083340579361	184.085152418572	0.397839327426
row737_184.0946_71	184.094584344041	71.4193892151923	184.093979739983	184.097185153469	0.158651955069
row738_184.1333_424	184.133291741752	424.222282537374	184.132609255306	184.133899739868	0.744045453972
row739_184.1696_93	184.169631154331	93.5914355555924	184.16751448949	184.171051602552	0.537041593512
row740_184.1697_527	184.169670408028	527.241365047716	184.16914182049	184.170166684099	0.31958489293
row741_184.9616_325	184.961590938239	325.537020830093	184.960509597404	184.963198969672	0.0783242247441
row742_185.0234_218	185.023419635865	218.032889058467	185.023152392909	185.025090152265	0.406183588526
row743_185.1285_210	185.128472663918	210.009311591038	185.127722145735	185.12956736984	0.835310269992
row744_185.1536_20	185.153560150992	20.722030744961	185.153375312808	185.153817718271	0.151022832693
row745_185.1537_427	185.153669696284	427.906289293031	185.153115314604	185.154705219866	0.688345258927
row746_185.5201_147	185.520120891344	147.374642608008	185.517664638982	185.521968029739	0.420701936103
row747_185.96_302	185.9600259472	302.157212147413	185.958470988239	185.965125213679	0.465202782812
row748_185.9891_309	185.989111090315	309.432148524	185.989056920024	185.989202996998	0.0877361219693
row749_186.0186_153	186.018578126717	153.83549367558	186.018288868664	186.020301843951	0.25457391137
row750_186.0273_137	186.027291287174	137.003790338345	186.026268491936	186.028101038092	0.456402715803
row751_186.1126_415	186.112565810782	415.05512465062	186.112161792224	186.113183273578	0.590891461927
row752_186.149_12	186.14902314643	12.746428751898	186.14845160048	186.149332308191	0.480592162162
row753_186.1853_515	186.185301823261	515.500542964183	186.184724697843	186.186365406189	0.734852730266
row754_186.2217_71	186.221694098268	71.094460781464	186.221259818955	186.223230642381	0.154299920287
row755_186.2217_471	186.22167252197	471.414369454553	186.221346860881	186.22230314182	0.439920795572
row756_186.5205_135	186.520505612311	135.478548888011	186.518130152875	186.522386389033	0.368595092322
row757_186.9563_318	186.956348436667	318.218614954737	186.955698140603	186.957556606986	0.191893760543
row758_186.9812_59	186.981178545469	59.9331976922173	186.980978341016	186.98135343518	0.1157350672
row759_186.9812_328	186.981150987119	328.214228619939	186.980554281143	186.981920088121	0.0644907996804
row760_187.1263_261	187.126324000348	261.427524769845	187.125922952809	187.129149445982	0.500469744214
row761_187.9603_336	187.960304438744	336.454622900537	187.959812678894	187.961423250578	0.0791817129334
row762_187.9836_321	187.983636568959	321.714833494843	187.981142216292	187.988600581254	0.860850490309
row763_188.0004_64	188.000441397314	64.0093397691484	187.998296231403	188.001343622672	0.438158662763
row764_188.0706_78	188.070571358468	78.3122391180117	188.070265447082	188.072928577886	0.0944998472441
row765_188.0706_592	188.070599708226	592.568279422527	188.070369238414	188.071066748998	0.273727555643
row766_188.1298_228	188.129773859988	228.477533503887	188.127929653205	188.130928499247	0.446654444629
row767_188.9578_43	188.957848945691	43.9170642164647	188.957285243028	188.958474009733	0.633901531367
row768_188.9604_322	188.960429144953	322.95685832215	188.956778472389	188.961074054706	0.375795554486
row769_188.9578_556	188.95784100776	556.224316177753	188.957394364357	188.958348237796	1.79778211593
row770_188.9787_322	188.978748588578	322.211591275788	188.978244304471	188.97912193882	0.0688644375647
row771_189.074_75	189.073963912431	75.0147445713131	189.071254162593	189.07675840042	0.162562577795
row772_189.1122_387	189.11217724192	387.266310370062	189.110278259516	189.113732554751	0.56525297782
row773_189.126_549	189.125977780984	549.595488643946	189.120750231408	189.128035265232	0.64725050426
row774_189.1388_432	189.138755655234	432.999582550791	189.137870238559	189.14375699674	0.489137729468
row775_189.9619_70	189.961917031884	70.555185615673	189.961332164272	189.963315824836	0.138755642183
row776_190.0499_467	190.049873165255	467.258375191753	190.049453387184	190.050848542314	1.06266610632
row777_190.0714_11	190.071407467365	11.9109924542748	190.070701624204	190.072140502217	0.444037310398
row778_190.0714_230	190.0714012139	230.877242497694	190.070062277231	190.072105145038	0.930540035505
row779_191.0404_98	191.04036940994	98.3318984796776	191.039894008377	191.041891661624	0.149135665499
row780_191.0674_115	191.06741758395	115.428111338071	191.063174438598	191.072804931964	0.43872387198
row781_191.0782_166	191.078197881875	166.061150628082	191.0743326392	191.090763089601	0.391720402798
row782_191.106_179	191.105980299625	179.080194842416	191.102107815652	191.108705226947	0.645250167803
row783_191.1278_473	191.127821700158	473.72836705281	191.127081429579	191.128468401156	0.743112236644
row784_191.1431_52	191.143099411628	52.3936226634604	191.1421436102	191.143592911261	0.675719366451
row785_191.1431_527	191.143131041298	527.659467697398	191.142706851573	191.143608979129	0.615224214213
row786_191.1642_481	191.164191387834	481.085514602802	191.163829054407	191.165785769843	0.547006206824
row787_191.1795_22	191.179468745396	22.6214644211436	191.179059883776	191.179940630746	0.414391823319
row788_191.1795_578	191.179540254436	578.96798324392	191.179047306345	191.179850313355	1.09430863261
row789_191.9588_67	191.958812562117	67.4543964856471	191.954220787023	191.962489878637	0.140861694304
row790_191.9715_325	191.971481719431	325.539116333762	191.97012439797	191.972573240477	0.2917110958
row791_191.9782_336	191.978191947192	336.481527371518	191.977502622117	191.978605206691	0.199871831987
row792_191.9968_325	191.996755703355	325.324114124591	191.996299100981	191.997840210977	0.313257525188
row793_192.0433_99	192.043340621944	99.6830714085306	192.036837914845	192.045054153929	0.317332554882
row794_192.0618_122	192.061806086928	122.986843276423	192.06149861656	192.062236592639	0.140139804105
row795_192.102_460	192.101970738659	460.917246199495	192.100192286958	192.102478962531	0.611502905668
row796_192.1384_514	192.138439538387	514.109410575225	192.137834579327	192.140286420536	0.375492556679
row797_192.9616_72	192.96156115139	72.2690266529249	192.959550992403	192.964123779372	0.309318417299
row798_192.9762_452	192.976165480166	452.102213769236	192.975344830882	192.97684635568	0.364519110377
row799_192.9904_271	192.990393732412	271.28666941038	192.989657428712	192.991963211548	0.093151012828
row800_192.9972_253	192.997245845775	253.491453034393	192.993874388516	192.999185295413	0.531227942532
row801_193.0066_64	193.006569695864	64.7943384788377	193.005935118779	193.007385237637	0.869149178216
row802_193.0065_475	193.006531199355	475.534167023514	193.00550730261	193.00741404396	0.607200012133
row803_193.0172_41	193.017238926539	41.1728834197676	193.016771758387	193.017640579934	0.498678272229
row804_193.0173_468	193.017310900429	468.244876323921	193.016944211588	193.017597919009	0.474345963933
row805_193.0286_232	193.028633156952	232.504938199799	193.027777363323	193.029596965379	0.453937204934
row806_193.0345_133	193.034523924275	133.993275266063	193.033386524315	193.035967329995	0.3464490667
row807_193.0625_136	193.06248618066	136.937086093921	193.05865143936	193.065951828849	0.539770304278
row808_193.0836_76	193.083572816219	76.6372719222136	193.082976102397	193.083697935196	0.406148079681
row809_193.1226_531	193.122558186173	531.914405213696	193.121807297916	193.124353601024	0.649153060196
row810_193.1435_246	193.14354415916	246.590225459283	193.141424612982	193.145422149411	1.01342725294
row811_193.1588_40	193.158793565819	40.5493249059363	193.158519842257	193.159466130409	0.387097892529
row812_193.1588_445	193.158828605155	445.825411188292	193.158289673892	193.160574802783	0.411864402438
row813_193.9737_134	193.973738694643	134.086203304467	193.973317209937	193.977631465849	0.325596090666
row814_193.9766_482	193.976597424527	482.946020263272	193.973616460523	193.977753250013	0.237006510659
row815_194.0216_97	194.021619997004	97.6933390914785	194.020860384611	194.024028381192	0.291727449022
row816_194.0216_476	194.021640415747	476.399148948849	194.021134797945	194.02235559781	0.324282779459
row817_194.0377_479	194.037691239655	479.990793387598	194.036958661134	194.039429725081	0.261511096034
row818_194.0595_449	194.05953383818	449.816620623307	194.059305039345	194.060123257484	0.351931907604
row819_194.9753_458	194.975341738516	458.21609374198	194.974746571684	194.976071972977	0.608904423958
row820_195.02_24	195.019997230759	24.5947481900702	195.019425383509	195.021779820575	0.125968701952
row821_195.0201_508	195.020054091134	508.48185016803	195.01928982981	195.021174125485	0.482181157054
row822_195.0316_135	195.031635641342	135.18691165261	195.031251172377	195.035370791012	0.293086061262
row823_195.0316_488	195.031645311141	488.264476262181	195.031434993541	195.031978706893	0.339287383088
row824_195.1016_549	195.101620049161	549.691861746454	195.098750095592	195.103532273171	0.360453284795
row825_195.1228_9	195.122773858005	9.69456755727931	195.122684678424	195.122927567826	0.122105122655
row826_195.1382_513	195.138182101321	513.337971915779	195.137476564756	195.139612301279	0.546422257531
row827_195.1745_499	195.174465475811	499.610535623096	195.173792370836	195.175740901978	0.673491826815
row828_195.9936_250	195.993618086263	250.706720566713	195.992638644151	195.996328342147	0.65743236228
row829_196.017_483	196.016951497564	483.269860355269	196.016353475804	196.017183364522	0.290608500093
row830_196.0911_180	196.091131188067	180.619729318342	196.090363402291	196.093106902575	0.605534804342
row831_196.8649_107	196.864883656367	107.231058819823	196.860215135265	196.867521803908	0.814026207537
row832_196.9884_370	196.988416271655	370.47323996484	196.988050804932	196.988952958192	0.645323529089
row833_196.9935_41	196.993509715207	41.100325787952	196.993250274884	196.994058854602	0.658717504107
row834_197.0008_256	197.000776229419	256.58324987234	197.000361128022	197.002585022329	0.82446187833
row835_197.0134_42	197.013374040916	42.5572611879654	197.012474978019	197.013911388185	0.298107780941
row836_197.0206_480	197.020631714737	480.52560490009	197.019754206307	197.021032848555	0.29902358419
row837_197.0959_587	197.095891012661	587.450242507636	197.094300607213	197.097673866701	0.76207765545
row838_197.117_278	197.117037751233	278.521625590557	197.112854061371	197.118947847644	0.837350957064
row839_197.1285_191	197.128542843674	191.788857490773	197.127784909525	197.130514188375	0.830892015965
row840_197.1537_18	197.153685928811	18.5242378278741	197.153214755443	197.15679723293	0.531114925318
row841_197.1536_539	197.153637894741	539.782493571413	197.153162323618	197.155420818969	0.440044451823
row842_197.1649_105	197.164879491196	105.763311904557	197.164483747689	197.16642349566	0.398900408778
row843_197.1648_522	197.164834924662	522.331973150271	197.164410406859	197.165377764442	0.189110168551
row844_198.0107_126	198.010714176571	126.581597606815	198.010153529224	198.011528925225	0.208931904525
row845_198.0848_118	198.084818529976	118.205898365308	198.082208647966	198.088132454358	0.200219563382
row846_198.149_429	198.148983511505	429.064669874569	198.146626877043	198.149744400699	0.65359205291
row847_198.1682_104	198.168151544777	104.741133981362	198.165438595635	198.170153408361	0.497951184286
