mz	time	N1	N2	N3	N4	N5	N6	SI1	SI2	SI3	SI4	SI5	SI6
449.0200553	112.6225341	22.54800723	23.25521985	22.35954841	21.83061953	22.70483392	22.83749235	22.34276218	22.39917688	22.70986306	21.23787748	19.57111816	21.98022322
449.2615397	124.8307193	25.48303079	25.1237001	25.30777895	24.91252915	21.99054674	24.67514601	23.00639571	24.93178811	23.77560944	23.42839756	23.04129704	24.77506391
449.7297636	134.0519556	24.56184427	24.79448372	23.33331873	23.99867731	21.95904409	23.96742421	23.79431392	24.5484575	23.22657494	23.48184991	23.84791077	23.5345497
449.975213	115.9792157	20.67621109	22.37117711	20.77730817	20.90603481	23.1056959	22.40234647	21.48745205	20.38604144	21.7467307	20.47856367	20.92209034	22.44382257
450.3224807	33.8911595	20.39973186	0	20.46802568	0	20.23446896	0	19.05420353	20.0560184	18.56059698	19.24874104	24.03581602	19.58911928
450.3588038	79.97027699	0	25.79560665	20.75567261	25.48718148	21.41963746	21.32993231	22.7279418	0	18.03568767	18.16877451	21.72311039	24.49336555
450.6662454	73.84513188	24.62580667	23.58766318	25.05310237	24.30250555	24.52157378	26.05137507	23.69407449	24.73575828	24.02939507	24.4592814	23.9797588	24.6093968
450.7391099	132.2118847	24.99073975	23.94690593	23.76286246	24.51430273	23.67494427	24.5826418	25.04885631	25.87643491	24.44442234	23.33065079	24.80467883	24.36907928
450.7564535	71.90302419	27.1346787	28.05750473	26.57527896	26.47680517	26.28237774	27.20670603	25.25594404	26.94600001	25.73231685	25.67310819	26.30321198	26.13927694
451.2525079	79.59693481	24.18643983	24.64564261	24.36476955	23.95292762	24.77924708	26.60723074	23.87966285	25.1246312	24.14457851	23.20777518	23.92850231	24.49973158
451.7471156	131.2806693	24.2704315	23.55220868	24.55236047	23.83013658	22.84164137	24.78925095	24.7397071	24.80992145	23.17554026	23.9724719	25.21227884	24.5783726
452.3147704	105.6218878	0	0	23.61853141	24.94442697	23.00459846	0	19.4381919	0	21.54676675	21.38228921	18.86348558	24.68870288
452.6631273	73.5600724	22.85306382	22.66715048	21.54916319	0	21.39971916	0	21.91780916	0	22.06394171	21.0192965	22.94697347	21.7544463
452.7519634	71.07918481	26.31417513	27.03864733	26.44187282	25.80272574	25.71739372	26.2432094	24.58456598	26.02478456	25.29159453	25.27023595	25.77678727	25.78397871
453.7339562	128.6455123	23.71090945	24.53370076	23.96274833	23.56561487	22.13052517	22.91091914	22.54339653	23.73908012	21.0316944	22.93578229	22.89411321	23.75030666
454.265573	79.22781544	24.87983374	26.30921157	24.81824459	25.09535613	24.88888432	24.83150939	24.00763189	24.64957736	24.48542079	23.70069997	24.23570545	24.87649364
454.2942647	107.9658202	26.59011256	27.68536597	25.87748965	26.93894189	24.64833147	26.65653593	25.97329095	24.60446024	25.95125325	26.5255858	26.27942709	25.31059676
454.7035972	73.74735913	24.61951798	24.22056118	24.00103468	23.99376846	23.9287663	24.82178389	22.5294053	24.01823054	24.05514138	23.28144538	24.82239464	22.76524907
454.7416812	128.4732484	26.05351139	25.9720681	23.97026794	25.42241417	24.75481936	24.58130296	24.75598374	26.30827486	24.67288711	25.13723661	25.62952025	25.78509838
454.7671053	80.63220381	22.43407	23.41206306	23.30942407	22.83324555	22.85870012	24.6579726	21.76973151	23.13208504	21.77924123	21.5006173	22.99822927	25.73122542
454.7886827	149.2159916	23.69723189	23.5822223	22.52157091	23.3250043	24.40716247	25.46435703	19.28327787	23.9139171	0	22.4767264	20.97461523	0
455.2434447	124.3876555	25.47031571	25.8537543	24.64531554	24.26137573	24.59005796	24.51686034	23.67586083	24.76684082	23.52978174	24.49462799	24.41651691	24.893998
455.2975964	108.5211426	24.19678218	25.75921574	23.38723444	24.36027557	22.82776513	24.10842099	23.58796365	24.68766303	23.84929781	24.20848883	25.18526705	22.92268519
455.7494775	128.5199632	25.40692304	25.76315219	24.8037742	24.56603779	24.28486687	25.4339613	24.79359681	25.44397195	23.89778342	24.73541479	24.61322751	24.07731925
456.251219	128.501166	23.70697336	22.28190615	22.35900361	23.51276508	20.95490758	21.71595833	22.471454	23.56820968	22.97667582	22.85777563	23.48866803	22.249038
456.2629732	108.6761228	24.4492672	26.01892472	24.82090966	23.6462464	24.74288357	25.38131271	24.69624759	24.22447299	23.21976035	22.64386648	23.84925874	24.25163195
456.6015975	101.3547849	23.22525171	23.95455857	22.97590711	22.92057427	23.6212429	23.41541176	22.71711529	22.98871791	22.96070878	21.82454316	22.59171893	22.47569784
456.7010951	73.84729575	25.83033142	26.56508103	25.06339538	25.15523726	25.55606975	25.75655813	25.15952271	25.1443124	25.48818396	24.32837638	25.62749683	24.96978167
456.7579558	127.4525253	25.96622325	25.75182038	23.8588371	25.50652623	23.36960968	24.87495933	24.96864715	25.80068123	24.88742348	22.38775075	25.12888046	24.41335442
456.8442203	107.5939947	21.83685115	22.63104261	22.56920237	22.8811497	20.51163576	21.59652318	19.20690653	21.73735	20.57110317	21.57138908	20.72755674	20.65609282
456.935892	104.0488861	22.12056707	22.88064164	21.96630095	21.33944835	21.40847979	22.21907033	22.79782183	21.85615402	20.88550578	21.01066035	21.55499877	21.69551166
457.233312	86.54900206	0	22.05395082	23.41560176	21.2067608	0	22.02743376	19.44101787	20.29533493	0	0	21.73668971	0
457.2590821	125.6022781	24.48280009	25.47382347	22.12578238	24.46835914	23.19774683	24.59061461	24.21118139	24.79853799	22.97218975	22.48192182	24.00844064	24.32612302
457.2783034	84.9456534	26.29977255	27.30394898	26.07674369	25.22232883	25.52418426	26.21687513	25.18092941	26.16584064	25.16951809	24.7008405	25.56987351	25.37356568
457.9720415	113.7150104	21.4200876	23.31468228	20.07516596	21.01367715	21.62912458	25.3441765	24.89318404	21.7967788	21.02961357	23.891918	0	20.72312169
458.281806	74.96838189	25.72647991	0	23.86380053	0	24.01339906	0	0	0	20.91303936	23.06818135	22.02534891	21.2349366
458.6970924	73.79795665	25.03938325	25.79178644	24.88373768	24.74860023	25.2428766	25.02159676	24.1278878	25.00952326	25.22914134	24.04831526	23.72140338	24.80108623
458.7822389	74.29763438	21.95819854	0	17.90045249	22.91437797	0	16.14566928	0	15.13045428	20.14708986	17.27587758	0	15.40915136
458.7870632	72.09447751	25.08512152	25.72115151	24.61768522	24.54032913	24.29943901	25.12096475	23.84282537	24.95295199	23.74179299	24.11965301	24.48901051	24.12084108
459.9414035	115.9645919	22.4079016	0	21.43788979	22.53036431	22.09856349	0	22.67181073	22.05418986	20.91539281	22.94534424	22.44744154	22.2946892
460.2706438	31.4205935	0	19.65416366	19.50627607	21.2981002	19.64406379	0	0	19.65911663	0	18.17272641	0	0
460.2783566	106.6080482	23.22766693	26.37697918	25.39355343	25.07970523	0	25.152794	25.60933296	25.89985719	24.87028649	24.02534177	24.12410051	24.93901644
460.6487704	74.37554992	22.95755959	0	0	19.87643051	20.28624353	19.74021127	22.69271068	19.8242908	23.23649745	0	22.95190003	21.58923873
460.6946088	73.93745759	23.62678665	23.69321075	23.55260568	24.16320475	23.56225314	22.69135828	23.06020225	24.16040254	23.46162504	23.49669612	23.49199046	23.38990269
460.7857102	71.54267179	24.77733301	26.25876241	23.24535053	23.17750865	24.47022103	25.78502594	23.52635252	25.48572296	22.49340578	22.70125883	0	23.84211576
461.2732554	78.73043681	24.91199875	26.06431599	24.89408789	23.70668645	23.96712688	24.60163042	23.8645834	24.24423461	24.13087306	22.86229069	24.71070814	23.97287559
461.2844364	105.7991072	20.53174238	24.50971987	22.37480833	22.47410351	22.21580217	22.67900589	23.44585318	23.45680114	22.56234543	21.47576944	21.82496306	23.17674028
461.6077052	98.78890492	20.79611268	21.63181247	20.00164355	19.02132864	19.80047503	21.36328526	19.85745131	18.5655361	19.68145783	19.87053589	19.43537528	20.46746825
461.7748523	75.92027519	23.68781279	25.69311435	23.5074695	22.91378273	23.08243748	25.08113986	24.00379312	23.07542957	22.70675581	22.17112922	23.43570049	23.17116776
462.2972752	109.3292629	23.23805209	24.33551175	20.46649249	21.93683216	0	23.13825619	23.00051212	23.03271561	23.57000127	23.7788307	0	20.39806255
462.6456194	74.01495936	21.38805046	23.41864166	23.15833356	23.21292782	23.34410652	21.11576033	22.4646222	21.98596895	23.89544973	21.08420534	22.75576683	23.58186909
462.7393037	130.8223126	23.82853209	25.02209137	23.16959949	23.90859728	0	0	23.82755395	25.08030206	22.28633714	24.42980142	24.54240647	25.00256784
462.7813258	72.74484944	24.12346732	24.97846598	23.85225251	23.97188859	22.44457735	24.81825821	23.07829529	24.53794044	22.540067	23.10489089	23.36279517	23.43960522
462.8631974	116.2109526	24.01977622	23.38974305	24.24338747	23.53645207	23.15556782	24.30074505	23.22244811	22.53376929	22.97165218	21.73956187	22.971925	22.94456298
462.9798762	103.4478251	21.09169647	20.33423241	20.62255089	20.79173347	19.81094343	20.63475471	20.34660247	20.79300957	19.3458574	20.30434819	19.77915861	20.16187822
463.2709971	105.1089495	24.29109607	25.2524848	24.32190894	23.77402219	23.88143863	25.0354252	23.25373071	23.98160712	24.34832247	23.9563414	23.56236531	23.6668972
463.7468685	129.3657234	24.92253394	23.60001558	22.97931996	23.99618533	21.89567506	23.3301895	22.91705757	23.43364449	23.73281943	23.90831175	24.64145922	25.04492609
463.7723516	102.462938	21.44907794	23.81736367	22.231409	22.14208598	20.07219757	25.27308552	21.74231832	22.10474584	22.58002937	21.10576375	21.21916672	20.0996988
464.314724	104.631302	24.83666785	26.61520551	23.66481985	25.05550675	24.11104261	24.97145156	25.48676848	25.62863915	24.88198026	24.38359542	24.87826544	24.11723215
464.6429411	74.29588207	22.61333051	23.18962433	21.15874584	22.56062125	23.32474224	20.51275946	22.78447553	21.58812116	23.83533093	21.98659624	23.53344694	0
464.7321786	77.12808083	21.96060583	24.67350421	21.08281766	21.46202326	25.64323514	20.93206056	21.1615315	21.64127463	21.84187622	21.99475213	23.93248901	21.46109106
464.7548658	129.6307812	25.27445967	26.01335641	22.23433196	23.8417769	23.09679696	23.00792385	24.61277406	25.27776153	23.82794523	22.89861209	24.20111957	24.27576126
465.2565546	130.0514515	23.0840413	23.42423386	22.23484133	21.5510842	22.19810993	22.31067331	23.36930202	24.25534966	22.64060928	20.96857249	22.97414127	22.7780128
465.2688905	73.98749729	25.61214479	26.40136017	25.51599419	24.39763166	24.74009756	25.7785249	24.84831419	25.10124823	23.66178923	22.29559533	24.33037055	24.04797595
465.3182093	105.134628	21.90796005	23.83840694	22.92138034	24.3966854	21.62654702	21.52560123	23.37076909	23.3667745	22.87273546	20.71098865	24.14586066	22.44209685
466.3315649	105.7774746	24.6874839	25.9304802	25.62225736	23.10723822	22.68670152	25.00874804	25.2243953	25.87069348	24.90992141	24.02805524	23.32468417	24.64125964
466.639854	74.19053789	0	0	21.77860912	0	21.65927615	0	22.48207179	21.03294956	21.35321789	20.08778982	0	21.58869709
466.7294654	74.44303496	0	0	0	22.46813067	23.1184053	23.93424991	20.80119569	23.25531999	23.61370029	20.99346874	0	22.44416378
467.00721	186.1598675	26.33128632	27.42533108	25.63008605	19.55078065	25.87578314	26.91787279	24.41580053	25.88046026	23.65355145	21.77541505	23.87239484	23.97050063
467.2579197	185.9400982	26.25227525	24.34838019	24.55308265	0	25.91554958	26.83062302	24.61939844	25.64233869	23.67865408	24.7662108	26.74939465	24.53842944
467.3335325	103.9978633	21.85004107	23.62522868	21.73687857	21.19082372	21.10198854	21.06936032	22.5371554	23.70398565	22.45964243	22.28672956	23.57670389	22.33766163
468.3108027	149.8522402	29.99477767	30.88397238	28.65899961	28.37342081	27.48770374	29.4463391	27.09278146	28.32903097	27.52871685	27.80222519	28.33268871	27.3622946
468.7264041	74.58370015	20.5954288	0	0	22.48092105	21.77386166	20.34369056	0	22.19428153	21.76470052	20.98361659	21.55678578	20.67162112
468.7829015	61.81950023	22.98291085	23.44825586	23.52888608	22.97044713	21.9415856	22.88895535	0	22.60227624	20.14180917	20.71997507	20.90524168	20.59600242
468.8040628	141.2980496	22.45754293	21.60046671	25.32701816	22.10628196	20.46511099	21.38236502	22.90712787	23.91024938	23.39481681	22.82404007	19.61236604	18.10651602
468.815671	70.07943216	23.87010361	24.49341532	22.49953962	24.04242308	22.76035353	24.34351	22.944101	23.53507638	23.27700826	22.60784836	24.56382977	22.69392984
469.2710188	91.9289544	20.18751488	26.06259871	23.15074999	20.55410244	0	25.43016294	24.0283306	25.69552929	22.25083681	23.86913908	0	0
469.314721	139.61691	26.26048723	27.99681546	25.66872897	26.13305535	0	26.68364131	0	25.7028174	0	25.69692023	25.58754563	24.87336348
470.315697	145.8466177	26.04048984	26.78767414	23.21011805	22.43872648	19.73872968	23.70104149	19.40748533	19.71620596	20.35910435	22.30712125	23.64637536	21.46790181
470.3332347	31.9950148	0	19.9757244	20.00383619	20.35811494	19.15549336	0	19.68571215	19.15736579	19.36396335	19.85997212	0	19.88017031
470.6774843	74.66268239	20.81390021	22.31942261	21.42260182	22.3661169	21.97764251	24.87964637	22.07569559	23.0650823	23.23714388	0	22.85915933	23.47387191
470.8128714	71.10691862	25.30346271	25.52523389	24.55400749	24.21151455	24.35899439	25.5805743	23.77040172	24.66403772	24.68377782	21.67216597	23.7266759	23.65558099
471.2465535	90.21450436	0	24.80724893	19.76583443	20.90431133	22.24710037	0	20.59823933	20.61189981	0	0	22.9272178	21.84013605
471.2768066	105.3754595	24.48863412	25.40196703	25.33416575	24.22333986	22.33201549	25.83948713	23.51452182	24.98511831	20.48974219	24.59779261	24.63869227	24.84249546
471.6112966	107.7770826	21.82070813	21.49510813	22.56832645	0	21.49225858	20.54158303	21.98930127	20.65304465	19.82738104	20.69018399	20.69377067	22.06182927
471.7389929	135.609103	27.17498393	26.11446784	24.31562874	23.71309462	26.39637568	27.61915989	27.7719339	27.70186264	27.65771701	26.32351673	27.25167268	27.61808581
471.9864149	114.2473913	22.42117901	22.22956915	23.12788667	22.75503216	23.49914098	21.57509162	22.48574258	0	23.37248095	22.04215867	23.58553246	22.81487817
472.2398064	135.5089324	25.92137934	0	23.77707489	24.07045938	25.43160722	26.3180121	26.71967716	26.34928837	26.5462793	24.98869545	26.12356769	26.55886365
472.6743345	73.93562258	22.56050832	23.64715063	23.48526855	22.00022379	23.26722534	22.58243221	22.94271459	22.08396002	23.41252578	22.35513543	24.13046849	22.01926858
472.7419171	135.3719793	24.79827634	0	0	0	22.61918277	24.09047969	24.43888457	25.31950277	24.68890443	23.34228041	24.14511294	24.80125883
472.8101689	73.99148819	23.97057721	21.3089127	24.65233646	24.41705088	19.92540404	21.75616472	0	0	19.70352007	20.91145456	20.28008886	21.17764759
472.9030792	112.417695	20.76978196	19.83902521	20.41424446	21.35519711	20.08922901	21.02935024	19.54664315	20.72014876	18.0844268	19.0382025	20.39198128	20.19128956
473.9574459	115.3568651	22.91896563	24.6618524	22.63444338	22.94877587	22.36731501	24.20764618	22.18013141	24.65945405	0	21.98819588	24.22897347	22.22039928
474.2969484	104.2657103	22.50142837	23.95321098	24.64377237	18.37958534	23.06407515	21.42561799	22.35635489	21.78788349	24.27834444	23.7219849	21.34789603	20.4113617
474.6714976	73.86599686	20.8020216	23.24958107	21.62550316	22.91042055	23.5344502	22.62975377	22.67172651	21.87690416	23.35724742	22.78116111	23.27197534	22.1546176
474.7611609	75.89739055	20.17320158	0	20.58192702	19.91373009	22.5948474	0	23.0235985	20.11516049	23.33569863	20.07597264	21.87108681	22.46611793
474.9412379	113.220096	18.22669034	22.78724881	0	20.95720648	22.59128599	22.11013355	21.73211352	21.79761391	19.54474796	19.38384642	21.15836798	20.94517145
475.2892228	62.06621832	21.29048749	24.27037808	22.39009467	0	20.34641766	23.88828555	19.93775057	21.31051153	18.91277792	21.09499163	18.4072047	23.30639577
475.7905116	65.13656693	19.61280661	20.54024573	19.98578947	22.86534844	23.66760321	21.69221304	23.27631219	20.64714837	23.3440484	17.66678606	17.64409382	24.22776773
476.2733732	106.0175173	26.36545194	26.81982193	25.74994302	25.27774677	24.45951348	25.93473724	25.56418083	20.65717843	24.29103953	26.18920268	25.56798123	24.45274134
476.6691978	74.08253064	22.03976193	0	20.12457918	20.8451136	20.38423773	20.0290682	20.73364789	20.06004537	22.64255453	19.99361009	22.20718245	22.67397592
476.7566461	103.7825291	25.50450323	23.02382086	20.39405387	24.3996193	24.53599759	22.18314383	24.44032361	24.052259	25.03074179	24.0949374	25.89703469	23.7785577
476.7801081	84.65117296	25.87415279	22.94005627	22.3020562	22.80791419	21.10973889	25.03476951	23.52305294	22.98045406	20.59597107	22.24133318	22.17120692	22.74716766
477.2799756	108.1241589	24.12318646	24.37608347	24.55938483	24.4559586	0	24.76293256	24.19564091	0	24.32276012	24.15099509	23.40309384	21.47242049
478.2941514	107.5030569	24.9261786	28.00286171	26.73307688	26.16566367	26.58817605	27.5196095	25.46989849	26.45764794	26.02282047	26.76111004	26.58908069	25.92581482
478.3297732	133.1895777	27.10205187	27.63581206	26.46229204	26.48399142	25.83165005	26.63728028	26.06183976	26.86221205	25.6656365	26.53585564	26.07185179	25.94919063
478.6195039	73.95328731	0	0	18.56949674	20.85493614	20.26597145	18.99955118	19.55599934	0	0	0	21.24826275	21.42703755
478.7766694	123.3979935	25.42278823	26.48687206	23.25355232	22.80177088	24.44201204	25.23903907	23.59808522	24.82403016	24.28412406	23.86631684	25.28443349	24.63785613
479.285727	68.02574109	26.35850198	27.32823133	26.42676262	25.73305263	25.50969871	26.6641275	25.55354799	26.01424695	25.36774175	25.12330237	24.95660237	25.54517196
479.2973891	107.7193572	22.57984746	25.10846948	24.60834548	22.29447459	24.03325113	23.70187014	24.29467895	22.96045256	23.35061002	24.77160034	23.94245388	23.7746862
479.3335106	134.6326864	24.93036873	26.78152739	25.4425133	25.49436558	23.96183547	24.29369916	24.32969498	25.46931021	23.97620246	24.1688278	24.17388217	25.03033103
479.7145414	125.8264007	22.33739396	21.82625977	21.49124255	22.51241227	22.43072945	22.85855247	0	21.00854259	23.40851179	22.30592953	22.2262833	21.36648404
479.7837563	126.8037145	20.67342711	19.41054085	19.8599229	0	20.32520969	22.44167926	20.52698822	23.00868425	21.48150852	18.11570099	19.37638476	19.0338339
480.2869176	72.60588641	24.08590055	24.70000954	24.18359094	23.52998466	22.75302332	25.12282851	22.76925041	24.91790667	23.19776102	23.52813623	23.35314448	22.77499516
480.3096605	106.4442687	24.48999283	26.20563807	25.05835092	24.74320916	0	26.65743632	24.83219032	23.64436828	24.73430151	25.58047397	24.83626394	23.50240676
480.3462191	142.2509536	28.36172595	29.33830983	28.84489123	28.40445481	27.64497206	28.55574959	28.60892259	29.42453708	27.94314563	27.48915435	27.73897206	28.69260386
480.6180117	81.20585211	23.23044192	24.77324699	22.83702447	18.48814196	19.26680427	22.4333254	24.05919071	23.20192882	21.56297955	22.69699417	20.74294607	20.30284258
480.8416481	74.70198573	22.6765769	22.0060812	23.04446256	22.99220434	22.23303969	23.89810558	18.63223448	22.51268492	23.73215421	20.44120799	22.81783053	23.10805625
481.263392	92.53283667	24.79896377	23.97147412	23.09659555	23.22686892	22.94626487	24.07770916	23.96138434	24.15482159	24.03181218	22.24657223	21.73536303	23.41073218
481.3497796	142.3656775	26.58196718	27.14314666	26.78116602	26.24206678	26.60790031	26.42137124	26.69755151	27.25815124	25.88542683	25.52116923	25.57958959	26.68310388
481.8736802	113.4519206	20.90762147	18.02596369	20.76151869	21.31555557	20.57242971	20.07460931	19.8171085	19.69308737	0	18.52478919	18.31583506	0
482.000721	107.8579749	24.40954586	25.59940929	23.85700926	23.02409945	22.06169908	22.91546161	22.78277499	22.59990749	23.23842511	22.41007696	22.1877957	21.62063889
482.2633868	106.7084091	20.89573798	22.48752285	23.07792833	0	22.1128218	0	0	24.00037914	0	20.97587743	21.70492404	21.21581904
482.3252316	131.1600599	28.01525377	28.11664617	28.0913656	28.05008339	27.26853436	28.8122098	28.33730401	27.70021314	26.8914026	27.68323164	28.10442308	25.91958929
482.3615813	151.1192944	29.28535877	30.08814356	29.25179749	28.97475093	28.23395766	29.40398496	28.53822854	29.83778273	28.50514743	27.76556748	28.36095825	28.93399663
482.6141492	74.99948115	0	0	22.63199878	20.04063023	19.21114155	0	19.91983615	17.85249245	21.42599602	17.73377776	19.80321748	20.60104761
483.004975	108.7033434	18.98850378	21.79045656	20.22428872	19.33169577	19.89636214	20.46898952	19.65972697	19.32383887	19.77633978	18.46643231	23.39793415	19.3270049
483.3287679	127.1647465	26.87173256	24.66714236	26.47606398	26.14038628	25.05865602	26.79335554	26.34692231	23.75461739	25.34830798	25.93980835	25.69403363	24.07450548
483.3667917	151.0804545	26.66504717	27.84431884	27.06205826	26.94078819	26.2597608	25.68692927	27.181139	28.64652328	26.56801644	26.38816526	25.74112895	26.98694868
483.784938	79.50202419	23.6972909	23.84084381	23.65096135	19.87168359	23.51605261	24.42809604	23.07478152	23.94655965	23.60018969	21.75020991	22.35090734	23.76676195
483.9256972	182.7340946	0	23.17915067	19.09021507	0	24.5466968	23.65659561	23.32151998	24.78699012	23.58831387	22.13029123	23.08217066	24.08630544
484.2605267	178.689068	23.05784211	23.51589531	22.60905915	19.12272552	25.41537259	23.74724547	24.57507178	23.39393796	23.47988662	21.4084027	22.7427772	24.15350908
484.3495177	34.45618807	20.89660173	20.79628889	21.94481824	21.37913035	20.46557171	0	26.77124116	21.7884281	20.05789072	22.95579714	21.76029398	21.36610027
484.3680749	151.3721469	22.07529044	23.97115024	22.72762023	22.9654775	21.39418902	22.31539373	22.49083805	24.52197654	22.17820594	22.5111368	22.75982532	24.14314643
484.5947117	180.6047464	22.43006413	0	0	21.42027075	23.00539933	21.6123146	24.88586269	22.45442889	19.69394978	0	19.88297662	22.28322119
484.7532877	76.1224552	24.220357	25.62876307	21.35361707	23.54680213	23.33509572	25.00894028	21.52369769	23.79620264	0	23.79458293	23.6740904	24.65175542
485.2837672	106.4177544	24.43136993	23.10336559	23.52972076	23.37565766	23.95102111	25.00307139	24.00725818	23.88244431	22.48352127	23.04721465	0	23.04444163
485.7859032	105.960606	24.97592407	23.59922613	25.53395298	22.10450226	24.60034922	23.32733928	20.4396592	25.5759509	20.16378265	23.68411275	23.70137951	21.4758903
485.7981535	69.96142312	25.11086294	23.5651658	19.60317651	22.28447395	25.48712802	22.34634759	25.69041682	0	23.99843922	18.49061523	19.81902943	24.29320986
485.9549412	114.7352204	24.01444291	25.58996618	24.32377926	23.01318416	0	24.4223565	21.52960758	23.61096404	22.30376771	22.7569054	23.67646806	21.45661603
486.2966688	104.6956322	24.33686479	25.71263634	24.45378779	24.37531628	22.33400475	22.51327068	23.89550355	24.84607187	24.17170114	23.40348124	0	23.13162847
486.6594793	71.62876865	28.12162933	29.03360748	27.93768796	27.7589267	27.79920632	28.39919238	27.54705247	28.05696495	27.54661374	27.01593643	27.74653663	27.69462732
486.7499686	66.48381086	22.22073647	0	0	22.58831569	22.58781786	0	20.19310604	0	0	21.86379749	22.3866973	21.35692306
487.3001565	104.6474326	24.06191442	24.88809111	22.77637731	21.98676829	23.00779472	22.87925806	21.87717084	22.4095261	21.77420729	22.08859908	21.46596676	20.75016636
487.7952081	68.03329032	22.17395777	22.14527695	0	20.66714164	20.54885511	22.05128805	21.86328797	20.35547292	20.77036227	17.11813379	20.31526886	21.68502445
488.3129778	103.8937129	22.06475899	25.5261468	24.47953834	0	21.96769822	24.0638898	24.85680561	25.02140052	23.81722916	23.54922055	24.36519869	24.07496529
488.6563288	71.89576895	28.96540853	30.48349776	29.42492882	29.25687841	29.2659585	29.79284793	28.9434849	29.43599627	28.91022896	28.42847442	29.24340715	29.14815934
488.8063179	94.49750511	22.43102717	20.98049249	0	19.52032132	22.59629068	20.46131102	20.37672173	21.28234381	21.75886777	22.71313176	20.28710788	22.30160619
488.8699404	100.3569635	24.55363655	22.43625659	21.19828301	24.43290119	25.51924448	21.74652284	25.20682504	0	25.13347761	23.81285219	25.86531423	25.5081482
488.8739222	96.87577405	25.56845558	26.92283823	26.39400145	26.92829812	26.17070344	26.54183228	25.53490536	25.80454314	25.83528574	25.26941696	25.89397666	25.35764808
489.3156752	104.7744789	23.58903987	23.71184543	22.49163308	22.27949263	23.04710559	23.89662339	23.3238287	21.96536633	23.25851769	21.71385234	19.93645095	22.06500967
489.7922365	74.5104024	22.67593135	0	0	0	21.26965565	19.58346325	0	23.1390365	0	19.25673563	19.60175149	0
489.9316269	116.4859633	0	0	0	21.544637	22.303226	0	21.77926943	20.43231736	22.02011501	18.84942187	21.42968446	22.07863458
490.2926681	117.1140445	25.26694216	25.94841862	26.09545241	25.44557414	24.32643162	26.42223213	25.4568147	24.98427778	24.00943104	25.0791194	26.46680318	24.24376088
490.6242935	106.5527937	22.8830493	0	22.66974584	21.76033014	21.44670407	22.72223992	22.14532584	20.63488942	21.62696469	21.57125745	23.01157937	21.91432869
490.6537541	71.87672681	29.69754271	30.63451077	29.59805632	29.34587734	29.45299418	30.03969163	29.10646634	29.22082157	29.08821775	28.55135287	29.38751136	29.32159556
490.7959754	76.80299262	22.84088728	0	23.12684123	23.59048336	22.51057393	24.4865093	23.99119733	24.32506746	22.19171883	23.89698414	23.0835449	23.65744585
491.2841739	94.11750359	24.41162975	25.33876024	24.62305579	26.10405508	25.14532666	26.68134334	23.73836305	23.24581572	25.26683166	23.8849805	24.07942914	23.6151126
491.7853983	97.22336062	24.31483305	22.55346757	23.97077583	21.70933424	23.01986672	24.90070107	23.926975	21.88671915	24.45441323	23.47845236	21.83216668	23.97899292
492.6523577	71.25990172	29.05137736	30.02052346	28.82205347	28.67479457	28.64038102	29.24565677	28.30843356	29.00665516	28.30209725	27.27366126	28.58407647	28.52231456
494.3220222	149.2285043	28.52320702	23.93504281	29.09389174	29.66998872	28.30720424	30.33074614	27.61675156	22.74457678	27.16810068	28.75258155	29.47745449	27.08198563
494.6479695	71.79507786	27.66072485	28.4625724	27.25847817	27.30923133	27.40560516	27.99581928	28.00172256	27.45599295	27.0787651	26.57479208	27.31713584	27.24078313
494.8188303	77.21352302	0	22.17800239	23.4431131	21.18265927	0	0	21.64733626	0	19.95352231	20.89928995	18.70877116	20.85845878
494.8443442	62.32623943	21.65500952	0	22.16151883	0	21.06512782	0	21.35362212	20.99723205	23.33847013	20.80656169	22.00618754	22.25706476
495.2793235	84.61907085	23.99801289	23.83977066	21.20441551	23.70282646	22.01927297	23.5687771	23.11451638	23.46366319	22.9811003	23.25154358	22.31226818	22.73072243
495.3293662	149.6743662	26.43377219	29.07186411	27.58544618	27.55656482	26.26373284	28.23542721	26.00435963	26.29726603	26.03103875	26.75989798	25.86581944	26.62217685
495.6308426	101.2547537	21.19534304	21.65543031	20.69906164	19.51880984	20.74368233	21.06151497	20.48601268	20.14079227	20.03105455	19.18306623	18.75429433	20.39204921
495.8142157	90.93380497	21.09033607	25.402156	21.7786604	21.6786264	21.56923432	21.96677358	24.23208007	20.29909968	21.33860594	23.10623607	21.9755589	21.6706046
496.1356255	148.4370909	23.35034642	0	22.7603965	23.91672379	23.17583941	25.51050988	0	25.05244539	23.83930324	23.10610041	23.41629423	0
496.3428178	148.0216619	35.25245235	37.64963	34.85751167	35.1302655	34.36100811	35.72026256	33.99894034	36.32171322	33.88615694	34.18919412	34.4882046	34.48716469
496.5468478	147.2610753	24.54842687	26.66891537	24.75064253	25.0729629	24.64865061	25.97939091	24.3747584	25.26561079	24.43366961	24.65598023	25.05645969	24.95040208
496.6412132	70.72877829	20.60885827	0	24.70335421	24.44999836	24.5708205	24.1594833	24.26578004	23.55451223	24.24076559	20.65273725	24.47084776	0
496.6886172	68.45192614	28.53304865	29.28514024	28.19984156	28.12775598	27.93538077	28.73994496	27.6024964	28.11062103	27.49026829	27.24011172	27.86997194	27.79999786
496.8417289	63.50186379	21.10863766	0	22.28122792	0	0	23.32496651	20.76747034	20.57803451	22.41557368	19.68211331	20.44377581	22.87142126
